UserID,ProductID,InteractionCount,AvgRatingGivenToProduct,AvgHelpfulRatio,RecencyDays
A34BZM6S9L7QI4,B0045XE32E,1,5.0,0.5,595
A34CX56ZRUY5Z6,B00374XTQI,1,5.0,1.0,223
A34D61RQILOKIJ,B0064KO0BU,1,1.0,1.0,11
A34DFPYG46EYJJ,B001FZR732,1,5.0,1.0,668
A34F2WZJ2HXX1B,B0040PWYVO,1,3.0,0.8571428571428571,299
A34FGRZK561PBP,B0013NUGDE,1,1.0,0.42857142857142855,786
A34FNEHBJ2GK7G,B000ETGBOQ,1,5.0,1.0,2098
A34FZWZ8GVRWAU,B004JHIBV0,1,1.0,0.3,304
A34GM17T6WTJDK,B000EVMNO6,1,5.0,1.0,1708
A34I83UGTKSXGO,B001L1DYAA,1,5.0,0.6666666666666666,653
A34I8RKOBZ58OG,B000F2VESU,1,4.0,1.0,656
A34I9JUNXEUWFE,B0047E2I5U,1,5.0,1.0,436
A34I9X2XZ4NEUU,B000JUK4OS,1,5.0,1.0,792
A34IC3J5YKKYTO,B002J9HQJS,1,5.0,1.0,871
A34KALIYKAPCN3,B001EHDMY4,1,5.0,1.0,938
A34KHG6Q5U2V4P,B001I8BNMC,1,5.0,0.8571428571428571,784
A34KN7BYA2AO8Y,B003TIWR74,1,3.0,0.5,137
A34KO3JNKTZU6Y,B002BRC562,1,5.0,1.0,773
A34KXKL8AA6ZY4,B0001FQVCA,1,5.0,1.0,454
A34LILWGBUXLIJ,B005K4Q1VI,1,4.0,1.0,223
A34NYF27GCB1AL,B000H2405M,1,5.0,1.0,383
A34PHKH4ZJZSAF,B003EML8PM,1,5.0,1.0,1299
A34Q6OXZLN3ISS,B000HM503S,1,5.0,0.5,373
A34QAQ042IRPVW,B001LQTDBE,1,1.0,0.3333333333333333,634
A34QHHKRKHXZOB,B008ZRKZSM,1,1.0,0.4,196
A34QSBSSKMG251,B0001IVR8A,1,1.0,0.375,2085
A34RY61WUGF6UW,B000RHXIGO,1,5.0,1.0,1107
A34S4LS6R50VTA,B001CWV4PA,1,3.0,0.6,1479
A34SXBB9E2FFTY,B002MXSAD2,1,5.0,1.0,970
A34T6SD5HUGLCJ,B001LG945O,1,4.0,1.0,1316
A34TNH973Q9XT0,B0045XE32E,1,5.0,0.5,587
A34TOR2YU15I7W,B0013NUGDE,1,4.0,1.0,855
A34U4Y40W1GW9I,B000FDKQCY,1,5.0,1.0,922
A34U4Y40W1GW9I,B004391I3C,1,5.0,1.0,427
A34U8UOJOPR0DQ,B001CWV4PA,1,3.0,0.9,1156
A34UG2TNXIL0Y,B003OB0IB8,1,4.0,1.0,292
A34UVV757IKPVB,B002TMV34E,1,5.0,1.0,834
A34VCCL1YO6D0I,B001E4S7WE,1,4.0,1.0,1680
A34X9OKDN5SFBN,B0047E2I5U,1,5.0,1.0,678
A34ZBOGIEUKZ1Z,B001PO7FIU,1,4.0,1.0,83
A3504B9G5BJJM8,B003VXFK44,1,5.0,0.75,225
A3504B9G5BJJM8,B006N3IG4K,1,5.0,0.75,225
A350HRB16YUX9P,B0013NUGDE,1,3.0,0.5,273
A350HRB16YUX9P,B0045XE32E,1,4.0,0.6666666666666666,580
A350NZ02NVR1A8,B000SDMFC0,1,5.0,1.0,455
A350OL4V8DV5YK,B000P41A28,1,5.0,0.75,1059
A351W0B60N2O4N,B0043P1O1M,1,5.0,1.0,314
A351W0BCYYUGYW,B0016FY6H6,1,5.0,1.0,1367
A352GGJ65UQZO6,B000G0EP78,1,4.0,1.0,1052
A352J9XQXER3SP,B0016JJEFG,1,5.0,1.0,191
A3531MOR912HJ5,B001E5DZTS,1,4.0,0.8,872
A3536MSMHSD2G5,B001ELLB4S,1,5.0,1.0,808
A3539MO8NF67YW,B000PDRYPQ,1,5.0,1.0,1835
A353ESPOB5E51Z,B001AW9PTO,1,5.0,1.0,260
A353TDVM3NSDZL,B002FYXEDE,1,5.0,1.0,226
A353Y7VBQHHW0T,B00390T5JA,1,5.0,0.8823529411764706,537
A3542HN9RU60OF,B000BZ6LXO,1,1.0,0.75,1171
A354969G32Q0N8,B000J2DQ46,1,5.0,0.5,520
A355N68F3UJPA,B002QWP89S,1,5.0,1.0,334
A3573A5Y7U5AS4,B000E1HUXU,1,3.0,1.0,732
A3578LMND1IR1J,B000UZVPKO,1,5.0,0.8,1139
A3582YZ05M9NU5,B0025UALB6,1,5.0,1.0,912
A359AQGY4T3DB0,B004XMIRU6,1,5.0,1.0,228
A359CT5T3OB8LG,B000PIQF8S,1,5.0,1.0,753
A359CWRWFITN00,B005K4Q1VI,1,2.0,1.0,285
A35A03F0CMFVP6,B0078Y6OX8,1,2.0,1.0,704
A35A5S6H1WROO6,B000FFHT68,1,5.0,1.0,1294
A35A5S6H1WROO6,B000PDRYPQ,1,5.0,1.0,1045
A35A5S6H1WROO6,B001GM969M,1,5.0,0.9545454545454546,997
A35A5S6H1WROO6,B002YZESWU,1,5.0,0.8,1004
A35AO7QDM0R116,B007TJGZ5E,1,5.0,0.6666666666666666,946
A35B701Z30TKJC,B001BDDTB2,2,1.0,0.3666666666666667,1444
A35B8J7GX8DSHU,B000YSS7EO,1,5.0,1.0,299
A35BK88JWUFX5Q,B000Z978SS,1,4.0,1.0,353
A35BSF26M75AR2,B001HTJ49G,1,4.0,0.8666666666666667,1177
A35BVLSCJ9PP5M,B001E4Q5WI,1,5.0,0.5,1177
A35CTQ1GDTOE8S,B0045Z6K50,1,2.0,1.0,280
A35CVR9DO6D2AR,B000KV61FC,1,2.0,0.6666666666666666,1420
A35CVV9CN2F3Z2,B0006G5N0K,1,2.0,1.0,249
A35DJ5UIZVGBP6,B000CQ25QE,1,3.0,1.0,1295
A35EHP2VGCDNO7,B0012YEKCW,1,5.0,1.0,799
A35F66X2AOD5IG,B002BCE9JS,1,4.0,1.0,801
A35FVCL6VC16EA,B0018CJYPG,1,4.0,1.0,808
A35G1CP9QRUOTS,B0032BXUJM,1,5.0,0.75,888
A35G909LKGM6R1,B003YXWAF8,1,3.0,0.3333333333333333,172
A35GA84RTAQNOA,B0013NUGDE,1,5.0,1.0,289
A35GEU8LZB8LJP,B0001W2W62,1,1.0,0.6666666666666666,407
A35GSUIZ5LQ06B,B001SB8J0S,1,5.0,1.0,1238
A35HOUWHAYZZN6,B000E7WM0U,1,5.0,1.0,1984
A35I8SOYILNB8J,B0045Z6K50,1,5.0,1.0,495
A35ILISZIIEI1E,B0081XIA1E,1,5.0,1.0,666
A35ISL3I8VP5ZA,B000EM6PC6,1,5.0,1.0,296
A35JFGYKTT9SH2,B000H23YC2,1,5.0,1.0,790
A35JMOL9OG5JIL,B002OFZIV0,1,1.0,0.5,128
A35JYV69TM6EFO,B002AQP516,1,5.0,0.6666666666666666,961
A35K8CMK6B8IZ8,B008ZRKZSM,1,5.0,1.0,344
A35KU4XNOVV194,B000G6RYNE,1,1.0,0.2857142857142857,1569
A35KU4XNOVV194,B0058AMY74,1,1.0,0.2857142857142857,1569
A35LA4YL8HSM2B,B000EGX2EG,1,4.0,1.0,1966
A35LA4YL8HSM2B,B000FBM4FI,1,5.0,0.8,1966
A35M1GUWO7O4D8,B0013NUGDE,1,1.0,0.3333333333333333,303
A35MG6ZZ299ATZ,B0009OMU00,1,5.0,1.0,1712
A35MLHJG9ZRWL7,B005K4Q1VI,1,4.0,1.0,323
A35MXI294400EW,B005K4Q1VI,1,5.0,1.0,260
A35N0EICBY7X8J,B001PO7FIU,1,5.0,1.0,665
A35NDWVIDSHGVY,B000FF5T9W,1,5.0,1.0,1735
A35OJZH63LRG7I,B001EQ5PRW,1,2.0,0.8333333333333334,998
A35OK40568N92W,B002GWHAXK,1,5.0,1.0,345
A35OXFCNXOQNUI,B0015R9BQG,1,5.0,1.0,1590
A35OY2ASP1MP5M,B0045IK1CK,1,3.0,1.0,390
A35P0TD3LJFMAK,B0038RLIYO,1,3.0,1.0,339
A35P9B3YXR3ZYG,B007TJGZ5E,1,2.0,0.3333333333333333,406
A35R32TA60XD57,B000EH2QP6,1,2.0,1.0,151
A35R32TA60XD57,B000EH2QPQ,1,2.0,1.0,151
A35R32TA60XD57,B002ANCCK6,1,5.0,1.0,559
A35R32TA60XD57,B003SE52K8,1,5.0,1.0,415
A35R32TA60XD57,B003VXFK44,2,5.0,1.0,679
A35R32TA60XD57,B005K4Q1VI,1,1.0,0.3333333333333333,319
A35R32TA60XD57,B006N3IG4K,2,5.0,1.0,679
A35RLDFXR890JC,B001CWZXIY,1,5.0,1.0,252
A35S7V58AI97Q2,B0012YEKCW,1,5.0,1.0,920
A35SE8WR9O3YAG,B000EDG4TE,1,3.0,0.6666666666666666,934
A35T8A43KFWD00,B000FDKUSO,1,5.0,1.0,739
A35T8A43KFWD00,B0040PYN86,1,4.0,1.0,604
A35TAQISNXVYQC,B002GWHAXK,1,3.0,1.0,643
A35TDC83IOP48K,B000YSTH16,1,5.0,1.0,1445
A35TLDBPOCNOSP,B0032RPLSY,1,5.0,1.0,4
A35TRUGBY8NNBI,B001EQ5KRM,1,5.0,1.0,647
A35U4HGXY7OOCX,B000KV61FC,1,3.0,1.0,1472
A35VI0H5AFHOJ5,B001BDDTB2,1,3.0,1.0,1417
A35VJJW05NS0TH,B0015R9BQG,1,5.0,1.0,412
A35W3JQYP0M655,B0001BGU4S,1,4.0,1.0,1116
A35W3JQYP0M655,B001E5E29A,1,5.0,1.0,823
A35W3JQYP0M655,B003XUJ564,1,5.0,0.8571428571428571,144
A35WYW1ZSUVKYG,B001KYQKK4,1,4.0,1.0,131
A35X2JJI49OBZP,B002JX7GVM,1,5.0,0.6666666666666666,1000
A35X4OMBTH6T54,B001LFW8F8,1,5.0,1.0,480
A35X6JWQ8U1TRN,B00016UX0K,1,5.0,1.0,249
A35XL20HQXNUGP,B001E5DQGU,1,1.0,0.3,1814
A35Y97DSIGRBM6,B004U49R2Y,1,5.0,1.0,441
A35YJIOM7RRI81,B0013E21V8,1,5.0,0.6666666666666666,1274
A360OAQUH18QAJ,B000LKTSZ2,1,5.0,1.0,1508
A360OAQUH18QAJ,B000LKTSZM,1,5.0,1.0,1508
A361GLZJ6UM1EB,B000KOSDY6,1,5.0,1.0,585
A361PLXEWB9UC1,B0034KP00S,1,5.0,0.5,1673
A361PLXEWB9UC1,B0051TPWUI,1,5.0,0.5,1673
A361U4SXK7FCQE,B002TMV3E4,1,3.0,0.4,781
A36282SFC190D1,B001PO7FIU,1,5.0,1.0,643
A362X1G4N4R9S9,B001BDDTB2,1,4.0,0.5,1476
A362X1G4N4R9S9,B0040WHJQM,1,3.0,1.0,319
A363G1YJ30V3SJ,B003VZCZ0O,1,5.0,1.0,700
A364621O1P2XX7,B001EO7GYY,1,5.0,1.0,1903
A364Z8P1YEV5NS,B001RVFDOO,1,5.0,1.0,398
A366C59ZU3XF2Q,B0028VAQSU,1,5.0,1.0,553
A367D1Q60ZMFB8,B003R0LKSG,1,5.0,1.0,574
A367DEG6W1HQ07,B003JHN8D2,1,1.0,1.0,232
A368F99UPGPP4R,B0013NUGDE,1,2.0,1.0,1001
A369AT9WTLCZHU,B001CWV4PA,1,5.0,1.0,1059
A36AI28VXCIMNE,B007TJGZ54,1,1.0,0.6666666666666666,99
A36B8MOCUMB0AU,B000LKXG8W,1,1.0,1.0,1700
A36D2ED3Q81YEQ,B003AO5DLO,1,4.0,1.0,211
A36DS2XB09N2AF,B004XMIRU6,1,2.0,1.0,157
A36DVV6R3PSIQA,B000KV61FC,1,5.0,1.0,1528
A36E05Q5W3M6DT,B003VXFK44,1,3.0,0.5,731
A36E05Q5W3M6DT,B006N3IG4K,1,3.0,0.5,731
A36E68YOWHTIDN,B003DA5536,1,4.0,1.0,55
A36E851AVRJE8P,B000G671RI,1,4.0,1.0,563
A36EK9QNCTIDYQ,B0019GVYR2,1,5.0,1.0,949
A36EW68H08UOCS,B0002Q1X6C,1,5.0,0.8636363636363636,1811
A36EW68H08UOCS,B004ZIER34,1,3.0,0.5,364
A36EXMLDJV00JQ,B001E5E29A,1,5.0,1.0,551
A36FCBGSUJPZDB,B0047E2I5U,1,5.0,0.6666666666666666,778
A36FIBWPU7FBEM,B000GZUA6I,1,5.0,1.0,837
A36GDATSF85X7W,B006F2NYI2,1,5.0,1.0,284
A36GEDLB5A5MJ,B005C3IVN8,1,5.0,1.0,294
A36GEN9PV4OX1A,B004ALGNQ0,1,5.0,1.0,75
A36GM0JVAIM4L0,B004K30HO2,1,4.0,1.0,463
A36H0DBSNJRAEN,B000NY4SZQ,1,5.0,1.0,654
A36H8GL4FKX7YT,B000KV61FC,1,1.0,0.5,1095
A36HK6V63C02XE,B000G1X456,1,5.0,1.0,1325
A36HUF7VGTJZ8M,B003VXFK44,1,5.0,1.0,253
A36HUF7VGTJZ8M,B006N3IG4K,1,5.0,1.0,253
A36IROSOJ1KW87,B001EO7I38,1,4.0,1.0,312
A36K2N527TXXJN,B001LG945O,1,5.0,1.0,1310
A36K2N527TXXJN,B001LGGH40,1,5.0,1.0,1310
A36K8DLXYRUMBR,B001EO61AO,1,5.0,1.0,293
A36K8DLXYRUMBR,B004R8J8EK,1,4.0,1.0,456
A36KSGO33URJOM,B004391DK0,1,5.0,1.0,558
A36L67ICIQD3LG,B001E2FMLK,1,1.0,1.0,1608
A36LOFUR3U753Z,B0016PKA1C,1,2.0,1.0,540
A36MP37DITBU6F,B000FFPXBG,1,5.0,1.0,951
A36MP37DITBU6F,B000G7UDPY,1,5.0,1.0,1181
A36MP37DITBU6F,B000O3HWN6,1,2.0,0.07692307692307693,1371
A36MP37DITBU6F,B0018DQFPC,1,4.0,1.0,1194
A36MP37DITBU6F,B001O2DE1U,1,5.0,1.0,1302
A36MS27KAA5S26,B004R8J8EK,1,5.0,0.5,446
A36NV56UEUTJMH,B001HBTGI8,1,4.0,1.0,1051
A36OZXMZWPBZAG,B0030VBRIU,1,1.0,1.0,154
A36P3YDW7AOBVC,B001V6XW2U,1,5.0,1.0,655
A36QBEMC2OPBBG,B000BZ6LXO,1,4.0,1.0,517
A36QQYEW0AMJEO,B000G6RYNE,1,5.0,0.6666666666666666,1824
A36QQYEW0AMJEO,B0058AMY74,1,5.0,0.6666666666666666,1824
A36R8CQVKJQUDH,B008ZRKZSM,1,5.0,1.0,185
A36RD36M6VL3JT,B0089SPDUW,1,5.0,1.0,244
A36RJG7HHV45TQ,B004ZIER34,1,1.0,1.0,398
A36RO7NCM6IUGB,B002C4HZ00,1,4.0,1.0,547
A36RS7KTNOBROF,B000X9NRKS,1,1.0,0.6666666666666666,1414
A36S5U0QOWMOSX,B004ZIER34,1,3.0,1.0,442
A36S6SK3ZX9AXT,B000ED9LDU,1,5.0,1.0,1555
A36SEJHJX2QLAK,B007N68CC2,1,5.0,1.0,267
A36TDCR3BJZNS6,B000KV61FC,1,3.0,1.0,351
A36TDCR3BJZNS6,B0018CJYPG,1,2.0,0.5,351
A36TDCR3BJZNS6,B005O072PC,1,5.0,1.0,351
A36TDUTU6LK1ZL,B003U0O0X0,1,1.0,0.8,293
A36TGBMJWIEBWT,B000H2405M,1,4.0,1.0,251
A36TZ86M1RBH2R,B002QWP89S,1,5.0,1.0,479
A36U6FEHSQY17X,B005HGOIQ4,1,5.0,1.0,43
A36UA434L423AU,B00622CYVI,1,4.0,0.9662921348314607,526
A36V7F240M9DQ4,B001E5DZTS,1,5.0,0.08333333333333333,1774
A36VWAW5CGT0QC,B000255OIG,1,3.0,0.75,479
A36WE3X9G0DZUZ,B006F2NYI2,1,5.0,1.0,309
A36WEXFKZPTO1R,B001CWV4PA,1,1.0,0.3333333333333333,1054
A36WGHR8TO5DKT,B000DZKKKM,1,4.0,1.0,1110
A36WGHR8TO5DKT,B000F4EU52,1,5.0,1.0,1294
A36WGHR8TO5DKT,B001BOAOQ4,1,5.0,1.0,1085
A36WQVG3VXXBHL,B00389Q4XW,1,5.0,0.9473684210526315,909
A36XZ0J96F8W1V,B001EO69NS,1,1.0,0.16666666666666666,801
A36Y3NY68WF0RF,B000MXENCG,1,5.0,1.0,580
A36Y4XHEHNGZ7B,B00284TR82,1,4.0,1.0,446
A36Z5NGBSMSPDX,B004391DK0,1,1.0,0.4,516
A370EX6FWFL8NE,B003VXFK44,1,5.0,1.0,735
A370EX6FWFL8NE,B006N3IG4K,1,5.0,1.0,735
A370P9YK2AEJO0,B001ELLB4S,1,1.0,0.5,572
A3715BZIW4CZ25,B000X2CWTM,1,5.0,1.0,885
A373TX5DF2JFX7,B008ZRKZSM,1,5.0,1.0,275
A373UFVVGMX9WJ,B000CMF1A0,1,5.0,1.0,2024
A3744AZ6HJNOMP,B000LQNK96,1,5.0,1.0,687
A374BNXY49Q1EB,B000EVT04C,1,4.0,1.0,1196
A374MHJO2OR1S4,B000F4EU52,1,5.0,0.8,1385
A375528WZ6E0FR,B000I6PXLC,1,5.0,0.5,1570
A37565LZHTG1VH,B002QWP89S,1,5.0,1.0,529
A3759QIB6KMQZ2,B000084ETV,1,1.0,0.8450704225352113,1532
A375TGHILH9W68,B0047E2I5U,1,4.0,0.8,886
A375ZA7IJH2ZGQ,B0048IC328,1,2.0,0.42857142857142855,385
A376OQH5GYZGDJ,B000FDKQCO,1,5.0,1.0,2032
A376QKBKST79QE,B0078Y6OX8,1,5.0,0.9333333333333333,923
A377IGU7KZH80L,B003EML8PM,1,4.0,0.9333333333333333,1649
A378NCX7XJ29BB,B000E682LY,1,5.0,1.0,1624
A3792FY8GH83X6,B0009JI7O8,1,5.0,1.0,1757
A3795TY0Q690RV,B00141UC9I,1,5.0,0.3333333333333333,456
A379EN3F2MYIC7,B00060PTLO,1,5.0,1.0,2121
A379YDTPAAOKDS,B000EPP56U,1,4.0,1.0,1161
A37A7IMC2UH3VZ,B0009JI7O8,1,5.0,1.0,1345
A37AC3MTIW40CD,B001JYVT60,1,5.0,1.0,845
A37AO20OXS51QA,B001UJEN6C,1,5.0,1.0,460
A37B93WSEQCMTN,B0018CJYPG,1,4.0,1.0,521
A37BNU9KEYV2UC,B001JYVT60,1,1.0,0.75,610
A37BUA2WVHLRIX,B000KV61FC,1,1.0,0.5,1001
A37BZILA9MJGWX,B0032BXUJM,1,3.0,0.5,193
A37CENQP0ZNKVE,B001EPQQL2,1,5.0,1.0,573
A37CENQP0ZNKVE,B004K30HO2,1,3.0,0.9056603773584906,381
A37CF38FL4G1E2,B001EQ4LEA,1,4.0,1.0,654
A37CJEV1CH65NZ,B005LMLXN0,1,5.0,1.0,64
A37CU57W3ULVJG,B000UVKZXQ,1,4.0,1.0,1087
A37D5847LN3WQ,B000G6RYNE,1,4.0,0.75,1616
A37D5847LN3WQ,B002TMV34E,1,3.0,1.0,797
A37D5847LN3WQ,B002TMV3E4,1,4.0,0.3333333333333333,701
A37D5847LN3WQ,B0058AMY74,1,4.0,0.75,1616
A37DO0IU5BQFI0,B00008JOL0,1,5.0,0.8571428571428571,2117
A37FCSX7K7GEFT,B001EQ4DVQ,1,4.0,1.0,1956
A37FCU422V6Z9Z,B00141UC9I,1,1.0,0.8,373
A37FQL3TLE9TKT,B0001GDE1K,1,3.0,0.25,851
A37FXNMMRY5YN6,B003VXFK44,1,2.0,0.5,686
A37FXNMMRY5YN6,B006N3IG4K,1,2.0,0.5,686
A37G0BWN68TBMP,B005DVVB9K,1,3.0,1.0,175
A37GAGAZDFRMZ3,B000EVIDUY,1,5.0,1.0,1141
A37GAGAZDFRMZ3,B000FNEX50,1,1.0,0.5,1243
A37GFKV81AL1VF,B0012KB4M0,1,5.0,0.9,1239
A37GFKV81AL1VF,B0021L8XT6,1,5.0,1.0,985
A37GGDUMF6MJXN,B001EO7GYY,1,5.0,1.0,1902
A37GJRP6G1J63N,B000RZAJL8,1,5.0,1.0,2056
A37GQZZ66RYTJ,B0029K3IIU,1,1.0,0.75,324
A37H9RV4TNKLAH,B000H23YC2,1,5.0,1.0,1681
A37HP5V38OU3O5,B003PFUNU4,1,5.0,0.75,729
A37HQ91XODAEPT,B000KFXEYE,1,5.0,1.0,329
A37HS7NFKODFEV,B0013A0NKS,1,2.0,1.0,1155
A37I99GFZ1B6YO,B000F4H5FE,1,4.0,0.45454545454545453,2038
A37IHGT3RE4V8A,B006QQ2P3M,1,1.0,0.3333333333333333,41
A37JB1DGWBIDDS,B0013NUGDE,1,1.0,0.5384615384615384,974
A37L02WUJKP8QK,B0013NUGDE,1,5.0,1.0,828
A37N9XZBB8JYOF,B0019CW0HE,1,5.0,1.0,201
A37NHGD0WTRYFH,B001LGGH40,1,4.0,1.0,1336
A37NNC4NMVMR4S,B0040PX5HQ,1,5.0,0.8260869565217391,609
A37OEAOYVLKYC,B00382UXU4,1,5.0,1.0,176
A37P0PRAZPD8E3,B002BCD2GO,1,5.0,1.0,795
A37REIKYSHU4ZF,B005O072PC,2,4.0,1.0,1751
A37RIRXE3WECZ,B002QWP89S,1,5.0,1.0,965
A37SGXHZFC0YLY,B0013A0NKS,1,3.0,1.0,1321
A37SO33JS3QJCV,B004LC6KV6,1,3.0,0.8666666666666667,206
A37SRNFVO2AL32,B004LQESES,1,1.0,1.0,470
A37T8V8TLYVIXQ,B000F9XBDE,1,2.0,0.4166666666666667,1277
A37TM4T4YFU6HD,B004391DK0,1,4.0,1.0,626
A37U44QN3A3DJN,B00008JOL0,1,5.0,1.0,1016
A37UE70DJQJ4EN,B0026RHUP8,1,5.0,0.5,956
A37V043HUJSKJR,B008ZRKZSM,1,5.0,1.0,1163
A37V1O8GZQBIEV,B00139TT72,1,5.0,1.0,792
A37V4MEAMIWDOO,B005K4Q1VI,1,5.0,1.0,325
A37V4NXX3SP40T,B001EO7GAI,1,3.0,1.0,423
A37VANHHWZ4MV8,B001CWZXIY,1,5.0,1.0,933
A37VANHHWZ4MV8,B001CWZXW0,1,5.0,1.0,746
A37VHTG121RR8F,B000RUI0MS,1,5.0,1.0,1137
A37WG4QLQYV1EF,B000UBDKII,1,5.0,1.0,112
A37WIWPZ0C0OVZ,B000EM6PC6,1,4.0,1.0,1757
A37WVR9M1STQDU,B004ZIER34,1,1.0,0.75,452
A37WXCXM9DXE4U,B005K4Q1VI,1,1.0,0.6666666666666666,329
A37X075WQL1YDF,B000LKZL76,1,5.0,1.0,676
A37XG57IZUM9XO,B003H26J5I,1,5.0,1.0,443
A37YBS1OIXSPLH,B005HGOIQ4,1,4.0,1.0,322
A37YPYG4AUQFOT,B000WNJ73Q,1,5.0,1.0,437
A380B1XGCTZT1Q,B00141UC9I,1,5.0,0.5,1174
A380HU2H8OY9ID,B0009JMW1C,1,5.0,0.8,2121
A381ASYWITO01W,B0002Q1X6C,1,1.0,0.75,1007
A381EV6XXMCIOQ,B001E5DZTS,1,4.0,1.0,561
A381EV6XXMCIOQ,B004391I3C,1,3.0,1.0,481
A381SOQQN3P49I,B0001M0Z3O,1,5.0,1.0,289
A3825S00U7MADK,B001EO5OSO,1,2.0,1.0,1316
A383XURHVF8ON6,B000084ETV,1,5.0,1.0,685
A383XURHVF8ON6,B0002Z9BF8,1,5.0,1.0,1218
A383XURHVF8ON6,B0009XQSAY,1,5.0,1.0,1401
A383XURHVF8ON6,B000NJMV14,1,5.0,1.0,822
A383XURHVF8ON6,B000YV7WBU,1,5.0,0.6666666666666666,1516
A384U394FDCKUB,B0013NUGDE,1,1.0,0.3333333333333333,639
A3858INSEAB0PI,B0002Q1X6C,1,2.0,0.36363636363636365,1756
A385E4RHJS3T57,B0017U7TFG,1,4.0,1.0,693
A3861C4ZK6LQ11,B002Z04RNY,1,5.0,1.0,1001
A3861IBNFDR8RU,B001LG945O,1,2.0,1.0,1336
A386NQ65USKFW5,B002YD0AFQ,1,5.0,1.0,496
A386OP2O7Z5Y5L,B000084ETV,1,1.0,1.0,1066
A386OP2O7Z5Y5L,B000EH2QP6,1,1.0,0.75,1066
A386OP2O7Z5Y5L,B000EH2QPQ,1,1.0,0.75,1066
A386PFEJWL73X5,B000G6MBX2,1,5.0,1.0,1921
A386PFEJWL73X5,B0013LWJ1S,1,5.0,1.0,1921
A386TZHV73KG9X,B001EW5YQS,1,1.0,0.9166666666666666,804
A386V13DFLUWDA,B004K30HO2,1,4.0,1.0,386
A387PIZQDJCK23,B005K4Q1VI,1,5.0,1.0,351
A387ZMAE45NJZF,B002C6DWP0,1,5.0,1.0,373
A388A4Z2QPZ1JE,B000FDKQCO,1,4.0,1.0,2033
A388C7DD1OMRZY,B001E5DZTS,1,5.0,1.0,1951
A38921UCGM4VI2,B000TRFGGM,1,1.0,0.9,1140
A38A4GZNCV5A0Q,B004JBB22G,1,4.0,1.0,589
A38AAD3R2ZKUGD,B00141UC9I,1,5.0,0.5,652
A38ACO8UA4KJ6H,B0026WL14E,1,4.0,1.0,220
A38AK9ROCL1UN6,B005K4Q1VI,1,5.0,1.0,338
A38AKEPULI0EYJ,B000OQ2DJ6,1,5.0,1.0,278
A38DUAG2FRUMBK,B000F4EU52,1,1.0,0.8888888888888888,1238
A38ELBK7FLXGOY,B0045XE32E,1,4.0,0.3333333333333333,583
A38ETR815F3B2Y,B0078Y6OX8,1,5.0,1.0,712
A38FDLL2GT9F6E,B006K02VJC,1,5.0,1.0,252
A38GOEVEU3A1LW,B004PEGIJY,1,5.0,1.0,297
A38GQZIJ9511I9,B001JYVT60,1,2.0,1.0,229
A38H34UQH3SHVV,B00012OHZ6,1,5.0,0.8571428571428571,333
A38H4XCCPLRF93,B0045XE32E,1,4.0,0.6,610
A38H7Q0SRVGBJK,B001L1KH6Y,1,5.0,1.0,1176
A38HD2D9KIQQMO,B001E5DYSU,1,5.0,0.8571428571428571,2029
A38HMHGUWGLMNM,B00196497O,1,5.0,0.75,364
A38IH57SEUHL7,B000PDRYPQ,1,5.0,1.0,567
A38KAHG7PX5NJP,B0081XIA1E,1,4.0,1.0,442
A38LI8M6MP59RE,B001ELL7JM,1,5.0,1.0,1281
A38M9ODTWIODV,B0034KP00S,1,2.0,0.14285714285714285,381
A38M9ODTWIODV,B0051TPWUI,1,2.0,0.14285714285714285,381
A38MKJ1F6O4R6,B001I8BNMC,1,5.0,0.75,547
A38NL22J79JOH1,B003VXFK44,1,5.0,1.0,742
A38NL22J79JOH1,B006N3IG4K,1,5.0,1.0,742
A38O3HBCYKNZ2N,B000N62EKK,1,5.0,1.0,217
A38ON1MOZNBCGE,B0045XE32E,1,4.0,0.4,581
A38OVKJ1FZG9SU,B00013EWNM,1,5.0,1.0,1727
A38OZCZ633Q0PQ,B000V6FTT0,1,5.0,1.0,564
A38P1V6DBEXIXE,B003EML8PM,1,5.0,0.8571428571428571,1441
A38P3PPW3JXA3E,B0013E21V8,1,5.0,1.0,336
A38Q1ROUWYYUGW,B000LKZL76,1,5.0,0.5,425
A38Q3ZW5J2TBA1,B000ND0CMK,1,5.0,1.0,1183
A38QDPHB9JKRTL,B00513J4D0,1,5.0,1.0,127
A38QPFGJOQCD2W,B0016PKA1C,1,1.0,0.6666666666666666,1270
A38S0MGL8QE0CM,B0031YJ38W,1,4.0,0.5,840
A38SPE3LO1E9EY,B003X4MWT2,1,4.0,1.0,245
A38TFB4MYXC2MC,B004BCV53O,1,5.0,1.0,24
A38TLK7HELDDBY,B00061NJ06,1,4.0,1.0,967
A38UW4CPI64VN2,B003PFUNU4,1,5.0,1.0,596
A38WZ0ITR34AFN,B001GVIRD4,1,4.0,0.75,414
A38X8FJNFHIV6V,B001LXYA5Q,1,1.0,0.3333333333333333,495
A38XFIFY5P5TAY,B000SATIGO,1,2.0,1.0,424
A38XFVFJS7RD5Q,B0013NUGDE,1,5.0,1.0,1460
A38XPXH1KQDJ65,B003UIDAHY,1,5.0,1.0,625
A38XW5668UKIJ6,B000EH0RU2,1,5.0,1.0,2110
A38YC9GHJBN2TV,B000AY9U20,1,5.0,1.0,866
